"IDpol","OccurDate","Payment","IDclaim","Guarantee"
"90135273.101b",2003-06-11,555,"200506","TPL"
"90140126.100a",2003-06-11,81,"200423","Windscreen"
"90144585.100a",2003-06-11,75,"200737","Windscreen"
"90146386.100a",2003-06-11,310,"200242","TPL"
"90150685.100a",2003-06-11,897,"200205","TPL"
"90156269.100b",2003-06-11,138,"200684","Windscreen"
"90159702.100b",2003-06-11,754,"200293","Damage"
"90166932.100a",2003-06-11,261,"200727","Windscreen"
"90168864.101a",2003-06-11,201,"200629","TPL"
"90168958.100a",2003-06-11,359,"200339","Windscreen"
"90171957.100b",2003-06-11,487,"201439","TPL"
"90181610.100a",2003-06-11,2152,"200287","TPL"
"90194055.100a",2003-06-11,1867,"200582","TPL"
"90194105.100b",2003-06-11,897,"200610","TPL"
"80100146.10b",2003-06-12,196,"201847","Windscreen"
"90103785.10a",2003-06-12,1104,"200342","TPL"
"90104938.100c",2003-06-12,1361,"200261","TPL"
"90113945.101b",2003-06-12,2102,"200790","TPL"
"90114131.101a",2003-06-12,199,"201971","TPL"
"90114358.102c",2003-06-12,23604,"200327","TPL"
"90115877.101a",2003-06-12,661,"200356","TPL"
"90117972.102b",2003-06-12,1471,"202297","TPL"
"90126492.102c",2003-06-12,897,"200676","TPL"
"90128159.101b",2003-06-12,897,"201076","TPL"
"90137590.100a",2003-06-12,2292,"200151","TPL"
"90145160.101a",2003-06-12,897,"200560","TPL"
"90145997.100a",2003-06-12,487,"200319","TPL"
"90146853.100b",2003-06-12,449,"200573","TPL"
"90147986.100a",2003-06-12,65,"200269","Damage"
"90155412.100a",2003-06-12,226,"201032","Windscreen"
"90170908.100a",2003-06-12,9386,"200393","TPL"
"1009103.100a",2003-06-13,0,"200732","Damage"
"90134831.101a",2003-06-13,399,"200270","TPL"
"90149931.101a",2003-06-13,205,"201241","Windscreen"
"90153433.100a",2003-06-13,0,"200428","TPL"
"90154401.103b",2003-06-13,897,"200624","TPL"
"90156047.100b",2003-06-13,70,"200902","Windscreen"
"90160035.100a",2003-06-13,26336,"200647","TPL"
"90168227.100a",2003-06-13,897,"200437","TPL"
"90170805.100a",2003-06-13,4084,"200227","TPL"
"90172822.100a",2003-06-13,0,"200429","TPL"
"70203526.10a",2003-06-14,0,"200745","Other"
"90120966.102a",2003-06-14,1177,"206489","TPL"
"90132199.100a",2003-06-14,596,"200402","TPL"
"90139511.100a",2003-06-14,3871,"200973","Theft"
"90141065.100a",2003-06-14,155,"203090","Windscreen"
"90146103.100a",2003-06-14,623,"200226","TPL"
"90149001.100a",2003-06-14,445,"200463","TPL"
"90149343.100a",2003-06-14,897,"200630","TPL"
"90152454.100a",2003-06-14,263,"202309","Windscreen"
"90153433.100a",2003-06-14,501,"200485","TPL"
"90155742.100a",2003-06-14,335,"200838","Windscreen"
"90165154.100a",2003-06-14,542,"200361","TPL"
"90167861.100a",2003-06-14,829,"200740","Windscreen"
"90176415.100a",2003-06-14,951,"200496","TPL"
"90177932.100a",2003-06-14,228,"200765","Windscreen"
"90190145.100a",2003-06-14,119,"201374","Windscreen"
"90194859.100b",2003-06-14,701,"200236","TPL"
"10100157.101b",2003-06-15,59,"200359","TPL"
"60200041.10a",2003-06-15,175,"200509","Damage"
"80201128.102b",2003-06-15,266,"200461","TPL"
"90105789.101a",2003-06-15,231,"200617","Windscreen"
"90106306.102a",2003-06-15,920,"200510","TPL"
"90106404.100c",2003-06-15,79,"200641","TPL"
"90109578.101a",2003-06-15,897,"200390","TPL"
"90131364.100a",2003-06-15,361,"200420","Windscreen"
"90132707.100a",2003-06-15,897,"200603","TPL"
"90133978.100a",2003-06-15,947,"200492","TPL"
"90134430.101a",2003-06-15,0,"200744","Windscreen"
"90134573.100a",2003-06-15,84,"201599","Windscreen"
"90150001.100b",2003-06-15,320,"200405","TPL"
"90153237.100b",2003-06-15,159,"200747","Windscreen"
"90156703.100a",2003-06-15,290,"200419","TPL"
"90158355.100b",2003-06-15,298,"200929","Windscreen"
"90160865.100a",2003-06-15,130,"200322","Windscreen"
"90167804.101c",2003-06-15,27228,"200348","TPL"
"90171958.100a",2003-06-15,198,"200756","Windscreen"
"1000733.10a",2003-06-16,266,"202367","Windscreen"
"186.102a",2003-06-16,1701,"200615","Damage"
"40200078.101b",2003-06-16,1019,"200384","TPL"
"80200741.101d",2003-06-16,911,"200488","TPL"
"90115230.102a",2003-06-16,202,"201276","Windscreen"
"90126662.101b",2003-06-16,2328,"200753","Fire"
"90131746.104b",2003-06-16,459,"200304","Windscreen"
"90134051.101b",2003-06-16,489,"200658","TPL"
"90134721.100a",2003-06-16,245,"200767","Windscreen"
"90146779.100a",2003-06-16,0,"209615","TPL"
"90148239.100a",2003-06-16,508,"200797","TPL"
"90151296.100b",2003-06-16,476,"200459","TPL"
"90151970.100a",2003-06-16,422,"200654","Windscreen"
"90159049.100a",2003-06-16,4139,"200800","Damage"
"90172399.100b",2003-06-16,2060,"200440","Theft"
"90182369.100a",2003-06-16,534,"200473","TPL"
"90190300.100a",2003-06-16,73,"201348","Windscreen"
"10200425.101a",2003-06-17,897,"200783","TPL"
"17.102a",2003-06-17,367,"201556","Windscreen"
"90107378.101a",2003-06-17,4175,"200780","TPL"
"90124873.103a",2003-06-17,1401,"200566","TPL"
"90132770.100a",2003-06-17,170,"200526","Windscreen"
"90133393.101a",2003-06-17,183,"200568","Windscreen"
"90134518.100a",2003-06-17,366,"200751","Windscreen"
"90134843.101b",2003-06-17,462,"200537","TPL"
"90146064.100a",2003-06-17,4807,"200766","TPL"
"90153418.100a",2003-06-17,1336,"200671","TPL"
"90157773.101b",2003-06-17,122,"200599","Windscreen"
"90166350.100a",2003-06-17,1967,"200588","TPL"
"90187214.100a",2003-06-17,120,"201343","Windscreen"
"50100016.10a",2003-06-18,199,"200811","Windscreen"
"90103749.10a",2003-06-18,897,"200494","TPL"
"90126375.101a",2003-06-18,11610,"201083","Theft"
"90127898.100a",2003-06-18,214,"206838","Windscreen"
"90128961.101a",2003-06-18,315,"201162","Theft"
"90146349.101a",2003-06-18,247,"200789","Windscreen"
"90153248.100c",2003-06-18,136,"200971","Windscreen"
"90160598.100b",2003-06-18,335,"200769","Windscreen"
"90166371.100a",2003-06-18,897,"200575","TPL"
"90167813.100a",2003-06-18,97,"200685","Windscreen"
"90169006.100a",2003-06-18,4021,"200542","TPL"
"90183254.100a",2003-06-18,427,"202280","Windscreen"
"90132284.100b",2003-06-19,897,"204722","TPL"
"90138160.100b",2003-06-19,21713,"200674","TPL"
"90144809.100a",2003-06-19,267,"200596","Windscreen"
"90146109.100a",2003-06-19,253,"200664","TPL"
"90163211.101a",2003-06-19,99,"200860","TPL"
"90172292.100a",2003-06-19,293,"200622","Windscreen"
"90179202.101a",2003-06-19,292,"200755","Windscreen"
"90191254.100a",2003-06-19,276,"202419","Windscreen"
"90104280.101a",2003-06-20,691,"200586","TPL"
"90119461.100a",2003-06-20,355,"200851","Windscreen"
"90138166.100b",2003-06-20,442,"200822","TPL"
"90148111.100a",2003-06-20,1779,"200936","TPL"
"90151851.100a",2003-06-20,4900,"200697","TPL"
"90155368.101a",2003-06-20,334,"201357","Windscreen"
"1004847.100a",2003-06-21,470,"201617","Windscreen"
"90126140.101b",2003-06-21,4,"200810","TPL"
"90146007.100a",2003-06-21,1054,"200595","Windscreen"
"90146501.100a",2003-06-21,897,"200626","TPL"
"90148438.100c",2003-06-21,377,"201137","Windscreen"
"90149915.100c",2003-06-21,262,"200921","Windscreen"
"90157514.100a",2003-06-21,86,"200850","Windscreen"
"90161077.100b",2003-06-21,102,"200689","Windscreen"
"90166009.100a",2003-06-21,0,"200722","Damage"
"90190145.100a",2003-06-21,4918,"200679","Damage"
"90104586.102a",2003-06-22,9807,"201559","TPL"
"90109479.102a",2003-06-22,277,"200736","Windscreen"
"90111200.101a",2003-06-22,266,"201223","Windscreen"
"90114434.102a",2003-06-22,228,"200843","TPL"
"90139016.100c",2003-06-22,317,"201043","Windscreen"
"90139493.100a",2003-06-22,0,"201128","TPL"
"90146621.100b",2003-06-22,389,"201033","Windscreen"
"90148924.100b",2003-06-22,148,"200808","Windscreen"
"90149616.100a",2003-06-22,1652,"200729","TPL"
"90151263.100b",2003-06-22,211,"200593","Windscreen"
"90158065.100a",2003-06-22,263,"201952","Windscreen"
"90108088.100b",2003-06-23,6851,"200791","Damage"
"90113946.101a",2003-06-23,0,"200807","TPL"
"90121353.101a",2003-06-23,481,"200867","Windscreen"
"90127873.101a",2003-06-23,2386,"200963","TPL"
"90133109.100a",2003-06-23,1311,"200723","TPL"
"90151664.101a",2003-06-23,0,"200686","TPL"
"90162725.101d",2003-06-23,45,"201005","Windscreen"
"1003291.100c",2003-06-24,20620,"200871","TPL"
"90118472.101a",2003-06-24,196,"200887","TPL"
"90132258.100b",2003-06-24,916,"200601","TPL"
"90134075.100b",2003-06-24,153,"200976","TPL"
"90144726.101a",2003-06-24,456,"200949","Windscreen"
"90145482.100a",2003-06-24,0,"200782","Damage"
"90149793.100a",2003-06-24,265,"203471","Windscreen"
"90149870.100a",2003-06-24,150,"200772","Windscreen"
"90154080.100a",2003-06-24,572,"201826","Windscreen"
"90161393.100b",2003-06-24,897,"201415","TPL"
"90163196.100a",2003-06-24,299,"201097","Windscreen"
"90189478.100a",2003-06-24,3371,"200868","Damage"
"90190949.100c",2003-06-24,420,"201273","Windscreen"
"1009103.100a",2003-06-25,280,"200717","Damage"
"212.100a",2003-06-25,141,"200711","Theft"
"90132456.100b",2003-06-25,74,"200825","TPL"
"90145334.101a",2003-06-25,570,"200984","Damage"
"90176405.100a",2003-06-25,275,"201250","Windscreen"
"1005058.100a",2003-06-26,117,"201024","Windscreen"
"90105456.101a",2003-06-26,83,"201947","Windscreen"
"90128589.100b",2003-06-26,351,"206591","TPL"
"90132146.100b",2003-06-26,225,"201929","Windscreen"
"90133993.100a",2003-06-26,81,"201371","Windscreen"
"90144538.101a",2003-06-26,178,"201676","Windscreen"
"90149813.102b",2003-06-26,81,"201341","Damage"
"90152297.100b",2003-06-26,193,"200925","TPL"
"90170849.100b",2003-06-26,246,"201118","Windscreen"
"90180465.100a",2003-06-26,653,"201197","Theft"
"90180851.100b",2003-06-26,766,"200994","Damage"
"90188334.100a",2003-06-26,371,"201058","Windscreen"
"90124966.101a",2003-06-27,443,"201063","TPL"
"90144793.100a",2003-06-27,318,"201161","TPL"
"90156481.100a",2003-06-27,1493,"201173","Theft"
"90184248.100a",2003-06-27,897,"200820","TPL"
"70202920.10a",2003-06-28,499,"201039","Windscreen"
"90111635.100a",2003-06-28,316,"201344","Windscreen"
"90124780.100b",2003-06-28,97,"201244","Windscreen"
"90132912.100b",2003-06-28,1927,"201132","Theft"
"90141120.100a",2003-06-28,195,"201143","Windscreen"
"90170745.100b",2003-06-28,312,"201257","Windscreen"
"90170773.100b",2003-06-28,214,"201140","Windscreen"
"90172082.100a",2003-06-28,4175,"200918","Theft"
"90185498.100b",2003-06-28,0,"200903","TPL"
"90117154.100a",2003-06-29,504,"201532","Windscreen"
"90126030.101a",2003-06-29,75,"201255","Windscreen"
"90128154.101a",2003-06-29,73,"201155","Windscreen"
"90128354.101a",2003-06-29,897,"201171","TPL"
"90128799.100a",2003-06-29,2970,"201062","TPL"
"90133906.100a",2003-06-29,296,"201850","Windscreen"
"90146485.100a",2003-06-29,1640,"201037","Theft"
"90147758.101a",2003-06-29,1612,"200945","Damage"
"90162751.100a",2003-06-29,96,"201127","Windscreen"
"90164647.100a",2003-06-29,897,"201286","TPL"
"90176800.100a",2003-06-29,2807,"201021","TPL"
"90194448.100b",2003-06-29,630,"201069","TPL"
"90104653.101a",2003-06-30,342,"201547","Windscreen"
"90132227.100a",2003-06-30,114,"201022","Windscreen"
"90132560.100a",2003-06-30,230,"202546","Windscreen"
"90133672.100a",2003-06-30,22,"201131","Other"
"90160281.100e",2003-06-30,4401,"201064","Damage"
"90168988.100a",2003-06-30,695,"201075","Theft"
"90177911.100a",2003-06-30,264,"201522","Windscreen"
"90180676.100b",2003-06-30,377,"201363","Windscreen"
"1002085.100a",2003-07-01,381,"201084","TPL"
"90104660.101a",2003-07-01,173,"201150","TPL"
"90107991.101a",2003-07-01,792,"201009","Theft"
"90126672.100a",2003-07-01,134,"201461","Windscreen"
"90146685.101a",2003-07-01,3075,"201113","TPL"
"90152945.103a",2003-07-01,126,"201094","TPL"
"90172630.100b",2003-07-01,278,"201584","Windscreen"
"90185970.100b",2003-07-01,423,"201225","TPL"
"90190540.100a",2003-07-01,897,"201148","TPL"
"90107374.101a",2003-07-02,450,"201292","TPL"
"90108533.100a",2003-07-02,243,"201695","Windscreen"
"90111311.101a",2003-07-02,1928,"201210","Damage"
"90132820.100a",2003-07-02,337,"201074","TPL"
"90132979.100a",2003-07-02,523,"201110","TPL"
"90135304.100c",2003-07-02,5295,"201104","TPL"
"90140139.100a",2003-07-02,75,"201236","TPL"
"90140556.101a",2003-07-02,280,"201232","Windscreen"
"90146716.100a",2003-07-02,247,"201526","Windscreen"
"90148360.100a",2003-07-02,74,"201377","TPL"
"90150399.100b",2003-07-02,160,"201902","TPL"
"90152552.100c",2003-07-02,897,"201666","TPL"
"90159830.100a",2003-07-02,133,"205113","Windscreen"
"90164610.100a",2003-07-02,96,"201256","Windscreen"
"90185793.100b",2003-07-02,2029,"201218","TPL"
"90187257.100a",2003-07-02,897,"204720","TPL"
"90193075.100b",2003-07-02,226,"201647","Windscreen"
"10100145.100a",2003-07-03,142,"201046","TPL"
"90119192.101a",2003-07-03,96,"201217","TPL"
"90144607.100a",2003-07-03,323,"201825","Windscreen"
"90186758.100a",2003-07-03,213,"201945","Windscreen"
"1003124.101a",2003-07-04,897,"201270","TPL"
"90133484.100b",2003-07-04,5031,"201220","Damage"
"90146186.100a",2003-07-04,897,"201528","TPL"
"90148612.100a",2003-07-04,245,"201207","TPL"
"90153212.100a",2003-07-04,66,"201212","TPL"
"90180851.100a",2003-07-04,2634,"201151","TPL"
"1009629.100a",2003-07-05,1843,"201053","TPL"
"90103478.100a",2003-07-05,150,"201287","Windscreen"
"90110685.106b",2003-07-05,109,"201731","Theft"
"90131012.100a",2003-07-05,1153,"201346","Damage"
"90133875.100a",2003-07-05,70,"201620","Windscreen"
"90147973.100a",2003-07-05,1830,"201170","Theft"
"90149189.100a",2003-07-05,319,"201464","Damage"
"90153590.100b",2003-07-05,71,"201166","TPL"
"90154181.100b",2003-07-05,7379,"201304","TPL"
"90157303.100b",2003-07-05,161,"207006","TPL"
"90157502.100a",2003-07-05,988,"201679","TPL"
"90172082.100a",2003-07-05,0,"201857","Theft"
"90173863.101a",2003-07-05,2408,"201091","TPL"
"90174119.100a",2003-07-05,365,"201314","TPL"
"90183909.100a",2003-07-05,255,"201725","TPL"
"60200214.10a",2003-07-06,919,"201204","Theft"
"90104301.101a",2003-07-06,897,"201149","TPL"
"90127255.101b",2003-07-06,431,"201460","Windscreen"
"90132621.100a",2003-07-06,426,"201245","Windscreen"
"90133764.100a",2003-07-06,495,"201477","Windscreen"
"90147668.100a",2003-07-06,201,"201422","Windscreen"
"90167836.100a",2003-07-06,1982,"201467","TPL"
"90167981.100a",2003-07-06,7530,"201203","Theft"
"90172082.102a",2003-07-06,320,"201298","TPL"
"90174083.100d",2003-07-06,233,"202136","Fire"
"90191207.100a",2003-07-06,2619,"201121","Damage"
"80200127.101a",2003-07-07,471,"201216","Damage"
"90104327.101a",2003-07-07,278,"201152","Damage"
"90108677.101a",2003-07-07,1822,"201306","TPL"
"90132160.100a",2003-07-07,91,"201940","TPL"
"90148361.101a",2003-07-07,216,"201552","Windscreen"
"90151507.100a",2003-07-07,872,"201905","TPL"
"90152050.100a",2003-07-07,83,"201400","TPL"
"90152300.100c",2003-07-07,155,"201514","Windscreen"
"90152956.101b",2003-07-07,88,"203234","Damage"
"90153184.102b",2003-07-07,594,"201353","TPL"
"90154839.100b",2003-07-07,263,"202224","Windscreen"
"90157745.100b",2003-07-07,58,"201805","Windscreen"
"90160069.100b",2003-07-07,0,"202437","TPL"
"90166850.100a",2003-07-07,217,"201299","Windscreen"
"90167873.100a",2003-07-07,1355,"201240","Damage"
"90168336.100b",2003-07-07,1190,"201202","TPL"
"90179152.100a",2003-07-07,223,"202631","Windscreen"
"90190013.102a",2003-07-07,1863,"201296","TPL"
"90190947.100a",2003-07-07,45,"201863","Windscreen"
"90191851.100a",2003-07-07,68,"201191","TPL"
"20100157.101a",2003-07-08,1464,"201369","TPL"
"90111560.101b",2003-07-08,387,"201360","Windscreen"
"90132096.100b",2003-07-08,897,"201521","TPL"
"90145510.100a",2003-07-08,263,"202096","Windscreen"
"90145661.100a",2003-07-08,2512,"203491","TPL"
"90151685.100a",2003-07-08,1148,"201570","Theft"
"90152591.100b",2003-07-08,4700,"201437","Damage"
"90126988.100b",2003-07-09,296,"201828","Windscreen"
"90145416.100a",2003-07-09,897,"201663","TPL"
"90145467.100c",2003-07-09,473,"201665","TPL"
"90147919.100b",2003-07-09,733,"201379","TPL"
"90148572.102a",2003-07-09,85,"201830","Windscreen"
"90152578.100a",2003-07-09,897,"202122","TPL"
"90154096.100b",2003-07-09,495,"201392","TPL"
"90158833.100a",2003-07-09,71,"201435","TPL"
"90168249.100a",2003-07-09,588,"202300","Windscreen"
"90176012.100a",2003-07-09,257,"201926","Windscreen"
"90180537.100a",2003-07-09,897,"201627","TPL"
"1005075.100b",2003-07-10,283,"201503","Windscreen"
"70200016.10a",2003-07-10,719,"201480","TPL"
"90102534.101b",2003-07-10,928,"201398","TPL"
"90128702.100a",2003-07-10,3453,"202265","TPL"
"90128709.101a",2003-07-10,66,"201393","TPL"
"90145355.101c",2003-07-10,69,"201484","TPL"
"90154080.101a",2003-07-10,43,"201773","TPL"
"90154181.100a",2003-07-10,417,"201553","Windscreen"
"20100218.10a",2003-07-11,916,"201485","TPL"
"90108066.101a",2003-07-11,85,"201355","Damage"
"90110650.101d",2003-07-11,1593,"201453","TPL"
"90127356.101d",2003-07-11,16699,"201450","Damage"
"90132880.100b",2003-07-11,682,"201397","Theft"
"90167909.100a",2003-07-11,636,"201496","TPL"
"90176259.100a",2003-07-11,2326,"201674","TPL"
"90178790.100c",2003-07-11,897,"201670","TPL"
"90110913.101a",2003-07-12,208,"202776","Windscreen"
"90115983.101b",2003-07-12,126,"201831","Windscreen"
"90119189.101b",2003-07-12,582,"201483","Windscreen"
"90126040.100c",2003-07-12,562,"202039","TPL"
"90127882.100a",2003-07-12,561,"201406","Windscreen"
"90133752.101a",2003-07-12,407,"201442","TPL"
"90144409.100a",2003-07-12,897,"201577","TPL"
"90144622.100a",2003-07-12,40,"201643","Windscreen"
"90151941.100b",2003-07-12,128,"201611","Windscreen"
"90154547.100a",2003-07-12,94,"201969","Windscreen"
"90178863.101a",2003-07-12,3973,"201578","Damage"
"90179560.101a",2003-07-12,3534,"201555","TPL"
"90185193.100a",2003-07-12,290,"202598","Windscreen"
"90189434.100a",2003-07-12,2328,"201752","Damage"
"90104008.101b",2003-07-13,263,"201630","TPL"
"90106298.10b",2003-07-13,90,"201879","Windscreen"
"90116364.101a",2003-07-13,238,"201462","Windscreen"
"90132099.102a",2003-07-13,548,"201540","TPL"
"90144693.100a",2003-07-13,616,"201722","TPL"
"90146101.100b",2003-07-13,5009,"201626","TPL"
"90146256.100a",2003-07-13,461,"201571","TPL"
"90147516.100a",2003-07-13,2858,"201596","TPL"
"90148904.100b",2003-07-13,278,"202061","Windscreen"
"90148944.100b",2003-07-13,111,"202356","Windscreen"
"90149029.100a",2003-07-13,2534,"201429","TPL"
"90155150.100b",2003-07-13,107,"201554","Windscreen"
"90165964.100a",2003-07-13,895,"201586","TPL"
"90168081.100a",2003-07-13,1282,"201543","TPL"
"90181146.100a",2003-07-13,61,"201723","Windscreen"
"90187391.100a",2003-07-13,450,"201992","Windscreen"
"90193286.100a",2003-07-13,305,"201507","Windscreen"
"90146339.100a",2003-07-14,314,"202152","Windscreen"
"90147330.100b",2003-07-14,218,"201509","Windscreen"
"90149741.100b",2003-07-14,249,"202050","Windscreen"
"90155228.103a",2003-07-14,255,"202053","Windscreen"
"90159507.100a",2003-07-14,218,"201848","Windscreen"
"90169026.100a",2003-07-14,1557,"201843","TPL"
"90180683.100a",2003-07-14,651,"201566","TPL"
"90194797.101a",2003-07-14,225,"201779","TPL"
"90100757.10a",2003-07-15,1263,"201565","Damage"
"90103478.100a",2003-07-15,83,"203465","Windscreen"
"90104215.102a",2003-07-15,58,"201724","TPL"
"90108644.100b",2003-07-15,190,"201967","Windscreen"
"90111318.102a",2003-07-15,28,"202060","Windscreen"
"90113382.102a",2003-07-15,897,"201539","TPL"
"90141597.100a",2003-07-15,160,"202119","Windscreen"
"90146580.100a",2003-07-15,446,"201853","TPL"
"90146974.100b",2003-07-15,1712,"201735","TPL"
"90150389.101a",2003-07-15,898,"201794","Theft"
"90151517.100b",2003-07-15,635,"201634","TPL"
"90152336.100a",2003-07-15,218,"203137","Windscreen"
"90155824.100a",2003-07-15,58,"201610","TPL"
"90183943.101b",2003-07-15,1244,"201519","Damage"
"90191209.100a",2003-07-15,2155,"201685","TPL"
"90193170.100a",2003-07-15,2085,"201637","Damage"
"1002876.100a",2003-07-16,897,"207568","TPL"
"70206219.101a",2003-07-16,132,"202758","Windscreen"
"90104462.102a",2003-07-16,22,"202277","TPL"
"90108011.101a",2003-07-16,1226,"201738","TPL"
"90111636.101a",2003-07-16,58,"201580","TPL"
"90117168.101a",2003-07-16,100,"202055","Windscreen"
"90117751.100a",2003-07-16,76,"201715","Other"
"90124561.101a",2003-07-16,279,"203072","Windscreen"
"90127255.101c",2003-07-16,937,"201538","TPL"
"90141488.100a",2003-07-16,164,"203866","Windscreen"
"90147734.100a",2003-07-16,3436,"201822","TPL"
"90147952.100b",2003-07-16,0,"204593","TPL"
"90147981.100a",2003-07-16,336,"201739","Windscreen"
"90151786.101a",2003-07-16,897,"201646","TPL"
"90153795.100b",2003-07-16,0,"203177","TPL"
"90158600.100d",2003-07-16,1492,"201650","TPL"
"90159947.101b",2003-07-16,701,"204809","TPL"
"90170394.100a",2003-07-16,594,"202250","TPL"
